I tsayllana ampiirin.	[['i[CCONJ]'], ['tsay[PRON]+lla[Lim]+na[Acp]'], ['ampiiri[VInt]+n[3]']]	[[('I', 'i')], [('tsay', 'tsay'), ('lla', 'lla'), ('na', 'na')], [('ampiiri', 'ampiiri'), ('n', 'n')]]	[['I'], ['tsay', 'lla', 'na'], ['ampiiri', 'n']]
Tamyaqa pasaykun kasi las onsina.	[['tamya[N]+qa[Top]'], ['pasa[VInt]+yku[Intens]+n[3]'], ['kasi[ADV]'], ['las[DET]'], ['onsi[NUM.Card]+na[Acp]']]	[[('Tamya', 'tamya'), ('qa', 'qa')], [('pasa', 'pasa'), ('yku', 'yku'), ('n', 'n')], [('kasi', 'kasi')], [('las', 'las')], [('onsi', 'onsi'), ('na', 'na')]]	[['Tamya', 'qa'], ['pasa', 'yku', 'n'], ['kasi'], ['las'], ['onsi', 'na']]
Tardinam kutiyarqaa Wanukuman.	[['tardi[N]+na[Acp]+mi[Asrt]'], ['kuti[VInt]+yaA[Pl]+rqa[Pst]+ː[1]'], ['wanuku[PROPN]+man[Dat]']]	[[('Tardi', 'tardi'), ('na', 'na'), ('m', 'mi')], [('kuti', 'kuti'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('Wanuku', 'wanuku'), ('man', 'man')]]	[['Tardi', 'na', 'm'], ['kuti', 'ya', 'rqa', 'a'], ['Wanuku', 'man']]
I domingunam hamayarqaa.	[['i[CCONJ]'], ['domingu[N]+na[Acp]+mi[Asrt]'], ['hama[VInt]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('I', 'i')], [('domingu', 'domingu'), ('na', 'na'), ('m', 'mi')], [('hama', 'hama'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['I'], ['domingu', 'na', 'm'], ['hama', 'ya', 'rqa', 'a']]
Unay taakuyarqaa imallatapis parlakurnin.	[['unay[N]'], ['taa[VInt]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]'], ['ima[PRON]+lla[Lim]+ta[Obj]+pis(Pron.Indef)'], ['parla[VInt]+kU[Refl/Mid]+r[Cnv](N)+n[Poss.3]']]	[[('Unay', 'unay')], [('taa', 'taa'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('ima', 'ima'), ('lla', 'lla'), ('ta', 'ta'), ('pis', 'pis')], [('parla', 'parla'), ('ku', 'kU'), ('r', 'r'), ('ni', 0), ('n', 'n')]]	[['Unay'], ['taa', 'ku', 'ya', 'rqa', 'a'], ['ima', 'lla', 'ta', 'pis'], ['parla', 'ku', 'r', 'ni', 'n']]
Nuqakuna mas purir limpunam utikuykuyarqaa.	[['nuqakuna[PRON.Prs]'], ['mas[ADV]'], ['puri[VInt]+r[Cnv](N)'], ['limpu[ADV]+na[Acp]+mi[Asrt]'], ['uti[VInt]+kU[Refl/Mid]+yku[Intens]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Nuqakuna', 'nuqakuna')], [('mas', 'mas')], [('puri', 'puri'), ('r', 'r')], [('limpu', 'limpu'), ('na', 'na'), ('m', 'mi')], [('uti', 'uti'), ('ku', 'kU'), ('yku', 'yku'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Nuqakuna'], ['mas'], ['puri', 'r'], ['limpu', 'na', 'm'], ['uti', 'ku', 'yku', 'ya', 'rqa', 'a']]
Manam pitapis riqiiraqtsu.”	[['mana[ADV]+mi[Asrt]'], ['pi[PRON]+ta[Obj]+pis(Pron.Indef)'], ['riqi[VTr]+ː[1]+raq[Inacp]+tsu[Neg]']]	[[('Mana', 'mana'), ('m', 'mi')], [('pi', 'pi'), ('ta', 'ta'), ('pis', 'pis')], [('riqi', 'riqi'), ('i', 'ː'), ('raq', 'raq'), ('tsu', 'tsu')]]	[['Mana', 'm'], ['pi', 'ta'], ['riqi', 'i', 'raq', 'tsu']]
Tsayllanam nuqakunapis leyiriyarqaa.	[['tsay[PRON]+lla[Lim]+na[Acp]+mi[Asrt]'], ['nuqakuna[PRON.Prs]+pis[Coord]'], ['leyi[VTr]+rI[Pct]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('lla', 'lla'), ('na', 'na'), ('m', 'mi')], [('nuqakuna', 'nuqakuna'), ('pis', 'pis')], [('leyi', 'leyi'), ('ri', 'rI'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'lla', 'na', 'm'], ['nuqakuna', 'pis'], ['leyi', 'ri', 'ya', 'rqa', 'a']]
Tsaynam alistakuyarqaa kutiyaamunaapaq.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['alista[VTr]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]'], ['kuti[VInt]+yaA[Pl]+mu[Cis]+na[Pot](N)+ː[Poss.1Sg]+paq[Ben]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('alista', 'alista'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('kuti', 'kuti'), ('yaa', 'yaA'), ('mu', 'mu'), ('na', 'na'), ('a', 'ː'), ('paq', 'paq')]]	[['Tsay', 'na', 'm'], ['alista', 'ku', 'ya', 'rqa', 'a'], ['kuti', 'yaa', 'mu', 'na', 'a', 'paq']]
Tsayllatam mikuyan wata enteru.	[['tsay[PRON]+lla[Lim]+ta[Obj]+mi[Asrt]'], ['miku[VTr]+yaA[Pl]+n[3]'], ['wata[N]'], ['enteru[ADJ]']]	[[('Tsay', 'tsay'), ('lla', 'lla'), ('ta', 'ta'), ('m', 'mi')], [('miku', 'miku'), ('ya', 'yaA'), ('n', 'n')], [('wata', 'wata')], [('enteru', 'enteru')]]	[['Tsay', 'lla', 'ta', 'm'], ['miku', 'ya', 'n'], ['wata'], ['enteru']]
I punuyaananpaq kayaapun qaratsankuna i hergankuna.	[['i[CCONJ]'], ['punu[VInt]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]'], ['ka[AUX]+yaA[Pl]+pu[Apl]+n[3]'], ['qaratsa[N]+n[Poss.3]+kuna[Pl]'], ['i[CCONJ]'], ['herga[N]+n[Poss.3]+kuna[Pl]']]	[[('I', 'i')], [('punu', 'punu'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')], [('ka', 'ka'), ('yaa', 'yaA'), ('pu', 'pu'), ('n', 'n')], [('qaratsa', 'qaratsa'), ('n', 'n'), ('kuna', 'kuna')], [('i', 'i')], [('herga', 'herga'), ('n', 'n'), ('kuna', 'kuna')]]	[['I'], ['punu', 'yaa', 'na', 'n', 'paq'], ['ka', 'yaa', 'pu', 'n'], ['qaratsa', 'n', 'kuna'], ['i'], ['herga', 'n', 'kuna']]
I arukuyaananpaq kan mankankuna.	[['i[CCONJ]'], ['aru[VTr]+kU[Refl/Mid]+yaA[Pl]+na[Pot](N)+n[Poss.3]+paq[Ben]'], ['ka[AUX]+n[3]'], ['manka[N]+n[Poss.3]+kuna[Pl]']]	[[('I', 'i')], [('aru', 'aru'), ('ku', 'kU'), ('yaa', 'yaA'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')], [('ka', 'ka'), ('n', 'n')], [('manka', 'manka'), ('n', 'n'), ('kuna', 'kuna')]]	[['I'], ['aru', 'ku', 'yaa', 'na', 'n', 'paq'], ['ka', 'n'], ['manka', 'n', 'kuna']]
I tullpankuna kima rumi churashqa patsallachaw.	[['i[CCONJ]'], ['tullpa[N]+n[Poss.3]+kuna[Pl]'], ['kima[NUM.Card]'], ['rumi[N]'], ['chura[VTr]+shqa[Prf](N)'], ['patsa[N]+lla[Lim]+chaw[Loc]']]	[[('I', 'i')], [('tullpa', 'tullpa'), ('n', 'n'), ('kuna', 'kuna')], [('kima', 'kima')], [('rumi', 'rumi')], [('chura', 'chura'), ('shqa', 'shqa')], [('patsa', 'patsa'), ('lla', 'lla'), ('chaw', 'chaw')]]	[['I'], ['tullpa', 'n', 'kuna'], ['kima'], ['rumi'], ['chura', 'shqa'], ['patsa', 'lla', 'chaw']]
Patsa waraariptin ni sikyera yakuwan shuupatsiyantsu, asta ni kikinkunapis.	[['patsa[N]'], ['waraa[VInt]+rI[Pct]+pti[Cnv](N)+n[Poss.3]'], ['ni[ADV]'], ['sikyera[ADV]'], ['yaku[N]+wan[Com]'], ['shuupa[VTr]+tsi[Caus]+yaA[Pl]+n[3]+tsu[Neg]'], ['asta[ADP]'], ['ni[ADV]'], ['kiki[PRON.Refl]+n[Poss.3]+kuna[Pl]+pis[Coord]']]	[[('Patsa', 'patsa')], [('waraa', 'waraa'), ('ri', 'rI'), ('pti', 'pti'), ('n', 'n')], [('ni', 'ni')], [('sikyera', 'sikyera')], [('yaku', 'yaku'), ('wan', 'wan')], [('shuupa', 'shuupa'), ('tsi', 'tsi'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')], [('asta', 'asta')], [('ni', 'ni')], [('kiki', 'kiki'), ('n', 'n'), ('kuna', 'kuna'), ('pis', 'pis')]]	[['Patsa'], ['waraa', 'ri', 'pti', 'n'], ['ni'], ['sikyera'], ['yaku', 'wan'], ['shuupa', 'tsi', 'ya', 'n', 'tsu'], ['asta'], ['ni'], ['kiki', 'n', 'kuna', 'pis']]
Kayaapun haka, konehu, wallpa i kuchinkuna.	[['ka[AUX]+yaA[Pl]+pu[Apl]+n[3]'], ['haka[N]'], ['konehu[N]'], ['wallpa[N]'], ['i[CCONJ]'], ['kuchi[N]+n[Poss.3]+kuna[Pl]']]	[[('Ka', 'ka'), ('yaa', 'yaA'), ('pu', 'pu'), ('n', 'n')], [('haka', 'haka')], [('konehu', 'konehu')], [('wallpa', 'wallpa')], [('i', 'i')], [('kuchi', 'kuchi'), ('n', 'n'), ('kuna', 'kuna')]]	[['Ka', 'yaa', 'pu', 'n'], ['haka'], ['konehu'], ['wallpa'], ['i'], ['kuchi', 'n', 'kuna']]
Tsaypitam chaaramun Dolorosa marsuchaw.	[['tsay[PRON]+pita[Abl]+mi[Asrt]'], ['chaa[VTr]+rI[Pct]+mu[Cis]+n[3]'], ['dolorosa[PROPN]'], ['marsu[N]+chaw[Loc]']]	[[('Tsay', 'tsay'), ('pita', 'pita'), ('m', 'mi')], [('chaa', 'chaa'), ('ra', 'rI'), ('mu', 'mu'), ('n', 'n')], [('Dolorosa', 'dolorosa')], [('marsu', 'marsu'), ('chaw', 'chaw')]]	[['Tsay', 'pita', 'm'], ['chaa', 'ra', 'mu', 'n'], ['Dolorosa'], ['marsu', 'chaw']]
Tsaymi watachaw fyestakuna.	[['tsay[PRON]+mi[Asrt]'], ['wata[N]+chaw[Loc]'], ['fyesta[N]+kuna[Pl]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('wata', 'wata'), ('chaw', 'chaw')], [('fyesta', 'fyesta'), ('kuna', 'kuna')]]	[['Tsay', 'mi'], ['wata', 'chaw'], ['fyesta', 'kuna']]
Tsaymi kaptinqa manam ampishqantapis maakuyantsu.	[['tsay[PRON]+mi[Asrt]'], ['ka[AUX]+pti[Cnv](N)+n[Poss.3]+qa[Top]'], ['mana[ADV]+mi[Asrt]'], ['ampi[VInt]+shqa[Prf](N)+n[Poss.3]+ta[Obj]+pis[Coord]'], ['maaku[VTr]+yaA[Pl]+n[3]+tsu[Neg]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('ka', 'ka'), ('pti', 'pti'), ('n', 'n'), ('qa', 'qa')], [('mana', 'mana'), ('m', 'mi')], [('ampi', 'ampi'), ('shqa', 'shqa'), ('n', 'n'), ('ta', 'ta'), ('pis', 'pis')], [('maaku', 'maaku'), ('ya', 'yaA'), ('n', 'n'), ('tsu', 'tsu')]]	[['Tsay', 'mi'], ['ka', 'pti', 'n', 'qa'], ['mana', 'm'], ['ampi', 'shqa', 'n', 'ta', 'pis'], ['maaku', 'ya', 'n', 'tsu']]
Tsaypitanam chaarayaamun atska qillayyuq.	[['tsay[PRON]+pita[Abl]+na[Acp]+mi[Asrt]'], ['chaa[VTr]+rI[Pct]+yaA[Pl]+mu[Cis]+n[3]'], ['atska[ADV]'], ['qillay[N]+yuq[Orn]']]	[[('Tsay', 'tsay'), ('pita', 'pita'), ('na', 'na'), ('m', 'mi')], [('chaa', 'chaa'), ('ra', 'rI'), ('yaa', 'yaA'), ('mu', 'mu'), ('n', 'n')], [('atska', 'atska')], [('qillay', 'qillay'), ('yuq', 'yuq')]]	[['Tsay', 'pita', 'na', 'm'], ['chaa', 'ra', 'yaa', 'mu', 'n'], ['atska'], ['qillay', 'yuq']]
Wakinkunaqa qallaykuyan machakur.	[['wakin[PRON]+kuna[Pl]+qa[Top]'], ['qalla[VTr]+yku[Intens]+yaA[Pl]+n[3]'], ['macha[VInt]+kU[Refl/Mid]+r[Cnv](N)']]	[[('Wakin', 'wakin'), ('kuna', 'kuna'), ('qa', 'qa')], [('qalla', 'qalla'), ('yku', 'yku'), ('ya', 'yaA'), ('n', 'n')], [('macha', 'macha'), ('ku', 'kU'), ('r', 'r')]]	[['Wakin', 'kuna', 'qa'], ['qalla', 'yku', 'ya', 'n'], ['macha', 'ku', 'r']]
Tsaynam nuqana nunakunata willarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['nuqa[PRON.Prs]+na[Acp]'], ['nuna[N]+kuna[Pl]+ta[Obj]'], ['willa[VTr]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('nuqa', 'nuqa'), ('na', 'na')], [('nuna', 'nuna'), ('kuna', 'kuna'), ('ta', 'ta')], [('willa', 'willa'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'na', 'm'], ['nuqa', 'na'], ['nuna', 'kuna', 'ta'], ['willa', 'rqa', 'a']]
Tariyarqaa atskaqtam, peru manam ni pi shamurqatsu.	[['tari[VTr]+yaA[Pl]+rqa[Pst]+ː[1]'], ['atskaq[ADV]+ta[Obj]+mi[Asrt]'], ['peru[CCONJ]'], ['mana[ADV]+mi[Asrt]'], ['ni[ADV]'], ['pi[PRON]'], ['shamu[VTr]+rqa[Pst][3]+tsu[Neg]']]	[[('Tari', 'tari'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('atskaq', 'atskaq'), ('ta', 'ta'), ('m', 'mi')], [('peru', 'peru')], [('mana', 'mana'), ('m', 'mi')], [('ni', 'ni')], [('pi', 'pi')], [('shamu', 'shamu'), ('rqa', 'rqa'), ('tsu', 'tsu')]]	[['Tari', 'ya', 'rqa', 'a'], ['atskaq', 'ta', 'm'], ['peru'], ['mana', 'm'], ['ni'], ['pi'], ['shamu', 'rqa', 'tsu']]
Nuqapis riqiimi.	[['nuqa[PRON.Prs]+pis[Coord]'], ['riqi[VTr]+ː[1]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('pis', 'pis')], [('riqi', 'riqi'), ('i', 'ː'), ('mi', 'mi')]]	[['Nuqa', 'pis'], ['riqi', 'i', 'mi']]
Peru Wanha nunakuna rogayaptin waskankunata entregayaamunaq.	[['peru[CCONJ]'], ['wanha[PROPN]'], ['nuna[N]+kuna[Pl]'], ['roga[V]+yaA[Pl]+pti[Cnv](N)+n[Poss.3]'], ['waska[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['entrega[V]+yaA[Pl]+mu[Cis]+naq[Rpst]']]	[[('Peru', 'peru')], [('Wanha', 'wanha')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('roga', 'roga'), ('ya', 'yaA'), ('pti', 'pti'), ('n', 'n')], [('waska', 'waska'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('entrega', 'entrega'), ('yaa', 'yaA'), ('mu', 'mu'), ('naq', 'naq')]]	[['Peru'], ['Wanha'], ['nuna', 'kuna'], ['roga', 'ya', 'pti', 'n'], ['waska', 'n', 'kuna', 'ta'], ['entrega', 'yaa', 'mu', 'naq']]
Porfin fyesta chaaramunaq Wanhachawqa.	[['porfin[ADV]'], ['fyesta[N]'], ['chaa[VTr]+rI[Pct]+mu[Cis]+naq[Rpst]'], ['wanha[PROPN]+chaw[Loc]+qa[Top]']]	[[('Porfin', 'porfin')], [('fyesta', 'fyesta')], [('chaa', 'chaa'), ('ra', 'rI'), ('mu', 'mu'), ('naq', 'naq')], [('Wanha', 'wanha'), ('chaw', 'chaw'), ('qa', 'qa')]]	[['Porfin'], ['fyesta'], ['chaa', 'ra', 'mu', 'naq'], ['Wanha', 'chaw', 'qa']]
Watukarayaamay.	[['watuka[VTr]+rI[Pct]+yaA[Pl]+maA[1.Obj]+y[Imp.2]']]	[[('Watuka', 'watuka'), ('ra', 'rI'), ('yaa', 'yaA'), ('ma', 'maA'), ('y', 'y')]]	[['Watuka', 'ra', 'yaa', 'ma', 'y']]
Kushishqa aywayarqunaq.	[['kushi[VInt]+shqa[Prf](N)'], ['aywa[VTr]+yaA[Pl]+rqu[RecPst][3]+naq[Rpst]']]	[[('Kushi', 'kushi'), ('shqa', 'shqa')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqu', 'rqu'), ('naq', 'naq')]]	[['Kushi', 'shqa'], ['aywa', 'ya', 'rqu', 'naq']]
Ishkaqllam kayaanaq Tinyash nunakunaqa.	[['ishka[VInt]+q[Agt]+lla[Lim]+mi[Asrt]'], ['ka[AUX]+yaA[Pl]+naq[Rpst]'], ['tinyash[PROPN]'], ['nuna[N]+kuna[Pl]+qa[Top]']]	[[('Ishka', 'ishka'), ('q', 'q'), ('lla', 'lla'), ('m', 'mi')], [('ka', 'ka'), ('yaa', 'yaA'), ('naq', 'naq')], [('Tinyash', 'tinyash')], [('nuna', 'nuna'), ('kuna', 'kuna'), ('qa', 'qa')]]	[['Ishka', 'q', 'lla', 'm'], ['ka', 'yaa', 'naq'], ['Tinyash'], ['nuna', 'kuna', 'qa']]
Nuqaqa yamtata munarqaa santupaqmi, manam kikii waykakunaapaqtsu.”	[['nuqa[PRON.Prs]+qa[Top]'], ['yamta[N]+ta[Obj]'], ['muna[VTr]+rqa[Pst]+ː[1]'], ['santu[N]+paq[Ben]+mi[Asrt]'], ['mana[ADV]+mi[Asrt]'], ['kiki[PRON.Refl]+ː[Poss.1Sg]'], ['wayka[VTr]+kU[Refl/Mid]+na[Pot](N)+ː[Poss.1Sg]+paq[Ben]+tsu[Neg]']]	[[('Nuqa', 'nuqa'), ('qa', 'qa')], [('yamta', 'yamta'), ('ta', 'ta')], [('muna', 'muna'), ('rqa', 'rqa'), ('a', 'ː')], [('santu', 'santu'), ('paq', 'paq'), ('mi', 'mi')], [('mana', 'mana'), ('m', 'mi')], [('kiki', 'kiki'), ('i', 'ː')], [('wayka', 'wayka'), ('ku', 'kU'), ('na', 'na'), ('a', 'ː'), ('paq', 'paq'), ('tsu', 'tsu')]]	[['Nuqa', 'qa'], ['yamta', 'ta'], ['muna', 'rqa', 'a'], ['santu', 'paq', 'mi'], ['mana', 'm'], ['kiki', 'i'], ['wayka', 'ku', 'na', 'a', 'paq', 'tsu']]
Paypis apuradu aywakunaq.	[['pay[PRON.Prs]+pis[Coord]'], ['apuradu[ADV]'], ['aywa[VTr]+kU[Refl/Mid]+naq[Rpst]']]	[[('Pay', 'pay'), ('pis', 'pis')], [('apuradu', 'apuradu')], [('aywa', 'aywa'), ('ku', 'kU'), ('naq', 'naq')]]	[['Pay', 'pis'], ['apuradu'], ['aywa', 'ku', 'naq']]
Ruqurapunaq.	[['ruqu[VTr]+rI[Pct]+pu[Apl]+naq[Rpst]']]	[[('Ruqu', 'ruqu'), ('ra', 'rI'), ('pu', 'pu'), ('naq', 'naq')]]	[['Ruqu', 'ra', 'pu', 'naq']]
Tsayran riqirqaa quwaata.	[['tsayran[ADV]'], ['riqi[VTr]+rqa[Pst]+ː[1]'], ['quwa[N]+ː[Poss.1Sg]+ta[Obj]']]	[[('Tsayran', 'tsayran')], [('riqi', 'riqi'), ('rqa', 'rqa'), ('a', 'ː')], [('quwa', 'quwa'), ('a', 'ː'), ('ta', 'ta')]]	[['Tsayran'], ['riqi', 'rqa', 'a'], ['quwa', 'a', 'ta']]
Shumaqmi kakuyarqaa.	[['shumaq[ADJ]+mi[Asrt]'], ['ka[AUX]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Shumaq', 'shumaq'), ('mi', 'mi')], [('ka', 'ka'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Shumaq', 'mi'], ['ka', 'ku', 'ya', 'rqa', 'a']]
Manam maqamarqatsu.	[['mana[ADV]+mi[Asrt]'], ['maqa[VTr]+maA[1.Obj]+rqa[Pst][3]+tsu[Neg]']]	[[('Mana', 'mana'), ('m', 'mi')], [('maqa', 'maqa'), ('ma', 'maA'), ('rqa', 'rqa'), ('tsu', 'tsu')]]	[['Mana', 'm'], ['maqa', 'ma', 'rqa', 'tsu']]
Maa, tsayman aywakunaq.	[['maa[ADV]'], ['tsay[PRON]+man[Dat]'], ['aywa[VTr]+kU[Refl/Mid]+naq[Rpst]']]	[[('Maa', 'maa')], [('tsay', 'tsay'), ('man', 'man')], [('aywa', 'aywa'), ('ku', 'kU'), ('naq', 'naq')]]	[['Maa'], ['tsay', 'man'], ['aywa', 'ku', 'naq']]
Nuqaqa aywarqaa kancha tikraqllam.	[['nuqa[PRON.Prs]+qa[Top]'], ['aywa[VTr]+rqa[Pst]+ː[1]'], ['kancha[N]'], ['tikra[VTr]+q[Agt]+lla[Lim]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('qa', 'qa')], [('aywa', 'aywa'), ('rqa', 'rqa'), ('a', 'ː')], [('kancha', 'kancha')], [('tikra', 'tikra'), ('q', 'q'), ('lla', 'lla'), ('m', 'mi')]]	[['Nuqa', 'qa'], ['aywa', 'rqa', 'a'], ['kancha'], ['tikra', 'q', 'lla', 'm']]
Warmi, ullqu wawa kedarqan.	[['warmi[N]'], ['ullqu[N]'], ['wawa[N]'], ['keda[V]+rqa[Pst]+n[3]']]	[[('Warmi', 'warmi')], [('ullqu', 'ullqu')], [('wawa', 'wawa')], [('keda', 'keda'), ('rqa', 'rqa'), ('n', 'n')]]	[['Warmi'], ['ullqu'], ['wawa'], ['keda', 'rqa', 'n']]
Tsaypita kima watallam byuda karqaa.	[['tsay[PRON]+pita[Abl]'], ['kima[NUM.Card]'], ['wata[N]+lla[Lim]+mi[Asrt]'], ['byuda[ADJ]'], ['ka[AUX]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('pita', 'pita')], [('kima', 'kima')], [('wata', 'wata'), ('lla', 'lla'), ('m', 'mi')], [('byuda', 'byuda')], [('ka', 'ka'), ('rqa', 'rqa'), ('a', 'ː')]]	[['Tsay', 'pita'], ['kima'], ['wata', 'lla', 'm'], ['byuda'], ['ka', 'rqa', 'a']]
I turiina wanukuykurqan.	[['i[CCONJ]'], ['turi[N]+ː[Poss.1Sg]+na[Acp]'], ['wanu[VInt]+kU[Refl/Mid]+yku[Intens]+rqa[Pst]+n[3]']]	[[('I', 'i')], [('turi', 'turi'), ('i', 'ː'), ('na', 'na')], [('wanu', 'wanu'), ('ku', 'kU'), ('yku', 'yku'), ('rqa', 'rqa'), ('n', 'n')]]	[['I'], ['turi', 'i', 'na'], ['wanu', 'ku', 'yku', 'rqa', 'n']]
"Niptinna nuqana nirqaa, ""Nuqam."	[['ni[VTr]+pti[Cnv](N)+n[Poss.3]+na[Acp]'], ['nuqa[PRON.Prs]+na[Acp]'], ['ni[VTr]+rqa[Pst]+ː[1]'], ['nuqa[PRON.Prs]+mi[Asrt]']]	[[('Ni', 'ni'), ('pti', 'pti'), ('n', 'n'), ('na', 'na')], [('nuqa', 'nuqa'), ('na', 'na')], [('ni', 'ni'), ('rqa', 'rqa'), ('a', 'ː')], [('Nuqa', 'nuqa'), ('m', 'mi')]]	[['Ni', 'pti', 'n', 'na'], ['nuqa', 'na'], ['ni', 'rqa', 'a'], ['Nuqa', 'm']]
"Turiillam karqan."""	[['turi[N]+ː[Poss.1Sg]+lla[Lim]+mi[Asrt]'], ['ka[AUX]+rqa[Pst]+n[3]']]	[[('Turi', 'turi'), ('i', 'ː'), ('lla', 'lla'), ('m', 'mi')], [('ka', 'ka'), ('rqa', 'rqa'), ('n', 'n')]]	[['Turi', 'i', 'lla', 'm'], ['ka', 'rqa', 'n']]
Niqlla kada bes.	[['ni[VTr]+q[Agt]+lla[Lim]'], ['kada[DET]'], ['bes[N]']]	[[('Ni', 'ni'), ('q', 'q'), ('lla', 'lla')], [('kada', 'kada')], [('bes', 'bes')]]	[['Ni', 'q', 'lla'], ['kada'], ['bes']]
Tsaytanam aaniriyaa shumaq.	[['tsay[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['aani[VInt]+rI[Pct]+yaA[Pl]+ː[1]'], ['shumaq[ADJ]']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('aani', 'aani'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('shumaq', 'shumaq')]]	[['Tsay', 'ta', 'na', 'm'], ['aani', 'ri', 'ya', 'a'], ['shumaq']]
"Kutishaqraqchi."""	[['kuti[VInt]+shaq[Fut.1]+raq[Inacp]+chi[Conjc]']]	[[('Kuti', 'kuti'), ('shaq', 'shaq'), ('raq', 'raq'), ('chi', 'chi')]]	[['Kuti', 'shaq', 'raq', 'chi']]
"Yamay kaykashqantanam, nin ""aywaa Warasta."""	[['yamay[ADV]'], ['ka[AUX]+YkaA[Prog]+shqa[Prf](N)+n[Poss.3]+ta[Obj]+na[Acp]+mi[Asrt]'], ['ni[VTr]+n[3]'], ['aywa[VTr]+ː[1]'], ['waras[PROPN]+ta[Obj]']]	[[('Yamay', 'yamay')], [('ka', 'ka'), ('yka', 'YkaA'), ('shqa', 'shqa'), ('n', 'n'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('n', 'n')], [('aywa', 'aywa'), ('a', 'ː')], [('Waras', 'waras'), ('ta', 'ta')]]	[['Yamay'], ['ka', 'yka', 'shqa', 'n', 'ta', 'na', 'm'], ['ni', 'n'], ['aywa', 'a'], ['Waras', 'ta']]
Kimaqmi wanukuyashqa.	[['kimaq[NUM.Ptv]+mi[Asrt]'], ['wanu[VInt]+kU[Refl/Mid]+yaA[Pl]+shqa[Prf](N)']]	[[('Kimaq', 'kimaq'), ('mi', 'mi')], [('wanu', 'wanu'), ('ku', 'kU'), ('ya', 'yaA'), ('shqa', 'shqa')]]	[['Kimaq', 'mi'], ['wanu', 'ku', 'ya', 'shqa']]
Tsaypitam aywakurqaa Solta Raqata.	[['tsay[PRON]+pita[Abl]+mi[Asrt]'], ['aywa[VTr]+kU[Refl/Mid]+rqa[Pst]+ː[1]'], ['sol[N]+ta[Obj]'], ['raqa[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('pita', 'pita'), ('m', 'mi')], [('aywa', 'aywa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')], [('Sol', 'sol'), ('ta', 'ta')], [('Raqa', 'raqa'), ('ta', 'ta')]]	[['Tsay', 'pita', 'm'], ['aywa', 'ku', 'rqa', 'a'], ['Sol', 'ta'], ['Raqa', 'ta']]
