Tsaynam nuqana nunakunata willarqaa.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['nuqa[PRON.Prs]+na[Acp]'], ['nuna[N]+kuna[Pl]+ta[Obj]'], ['willa[VTr]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('nuqa', 'nuqa'), ('na', 'na')], [('nuna', 'nuna'), ('kuna', 'kuna'), ('ta', 'ta')], [('willa', 'willa'), ('rqa', 'rqa'), ('a', 'ː')]]
Tariyarqaa atskaqtam, peru manam ni pi shamurqatsu.	[['tari[VTr]+yaA[Pl]+rqa[Pst]+ː[1]'], ['atskaq[ADV]+ta[Obj]+mi[Asrt]'], ['peru[CCONJ]'], ['mana[ADV]+mi[Asrt]'], ['ni[ADV]'], ['pi[PRON]'], ['shamu[VTr]+rqa[Pst][3]+tsu[Neg]']]	[[('Tari', 'tari'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('atskaq', 'atskaq'), ('ta', 'ta'), ('m', 'mi')], [('peru', 'peru')], [('mana', 'mana'), ('m', 'mi')], [('ni', 'ni')], [('pi', 'pi')], [('shamu', 'shamu'), ('rqa', 'rqa'), ('tsu', 'tsu')]]
Nuqapis riqiimi.	[['nuqa[PRON.Prs]+pis[Coord]'], ['riqi[VTr]+ː[1]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('pis', 'pis')], [('riqi', 'riqi'), ('i', 'ː'), ('mi', 'mi')]]
Peru Wanha nunakuna rogayaptin waskankunata entregayaamunaq.	[['peru[CCONJ]'], ['wanha[PROPN]'], ['nuna[N]+kuna[Pl]'], ['roga[V]+yaA[Pl]+pti[Cnv](N)+n[Poss.3]'], ['waska[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['entrega[V]+yaA[Pl]+mu[Cis]+naq[Rpst]']]	[[('Peru', 'peru')], [('Wanha', 'wanha')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('roga', 'roga'), ('ya', 'yaA'), ('pti', 'pti'), ('n', 'n')], [('waska', 'waska'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('entrega', 'entrega'), ('yaa', 'yaA'), ('mu', 'mu'), ('naq', 'naq')]]
Porfin fyesta chaaramunaq Wanhachawqa.	[['porfin[ADV]'], ['fyesta[N]'], ['chaa[VTr]+rI[Pct]+mu[Cis]+naq[Rpst]'], ['wanha[PROPN]+chaw[Loc]+qa[Top]']]	[[('Porfin', 'porfin')], [('fyesta', 'fyesta')], [('chaa', 'chaa'), ('ra', 'rI'), ('mu', 'mu'), ('naq', 'naq')], [('Wanha', 'wanha'), ('chaw', 'chaw'), ('qa', 'qa')]]
Watukarayaamay.	[['watuka[VTr]+rI[Pct]+yaA[Pl]+maA[1.Obj]+y[Imp.2]']]	[[('Watuka', 'watuka'), ('ra', 'rI'), ('yaa', 'yaA'), ('ma', 'maA'), ('y', 'y')]]
Kushishqa aywayarqunaq.	[['kushi[VInt]+shqa[Prf](N)'], ['aywa[VTr]+yaA[Pl]+rqu[RecPst][3]+naq[Rpst]']]	[[('Kushi', 'kushi'), ('shqa', 'shqa')], [('aywa', 'aywa'), ('ya', 'yaA'), ('rqu', 'rqu'), ('naq', 'naq')]]
Ishkaqllam kayaanaq Tinyash nunakunaqa.	[['ishka[VInt]+q[Agt]+lla[Lim]+mi[Asrt]'], ['ka[AUX]+yaA[Pl]+naq[Rpst]'], ['tinyash[PROPN]'], ['nuna[N]+kuna[Pl]+qa[Top]']]	[[('Ishka', 'ishka'), ('q', 'q'), ('lla', 'lla'), ('m', 'mi')], [('ka', 'ka'), ('yaa', 'yaA'), ('naq', 'naq')], [('Tinyash', 'tinyash')], [('nuna', 'nuna'), ('kuna', 'kuna'), ('qa', 'qa')]]
Nuqaqa yamtata munarqaa santupaqmi, manam kikii waykakunaapaqtsu.”	[['nuqa[PRON.Prs]+qa[Top]'], ['yamta[N]+ta[Obj]'], ['muna[VTr]+rqa[Pst]+ː[1]'], ['santu[N]+paq[Ben]+mi[Asrt]'], ['mana[ADV]+mi[Asrt]'], ['kiki[PRON.Refl]+ː[Poss.1Sg]'], ['wayka[VTr]+kU[Refl/Mid]+na[Pot](N)+ː[Poss.1Sg]+paq[Ben]+tsu[Neg]']]	[[('Nuqa', 'nuqa'), ('qa', 'qa')], [('yamta', 'yamta'), ('ta', 'ta')], [('muna', 'muna'), ('rqa', 'rqa'), ('a', 'ː')], [('santu', 'santu'), ('paq', 'paq'), ('mi', 'mi')], [('mana', 'mana'), ('m', 'mi')], [('kiki', 'kiki'), ('i', 'ː')], [('wayka', 'wayka'), ('ku', 'kU'), ('na', 'na'), ('a', 'ː'), ('paq', 'paq'), ('tsu', 'tsu')]]
Paypis apuradu aywakunaq.	[['pay[PRON.Prs]+pis[Coord]'], ['apuradu[ADV]'], ['aywa[VTr]+kU[Refl/Mid]+naq[Rpst]']]	[[('Pay', 'pay'), ('pis', 'pis')], [('apuradu', 'apuradu')], [('aywa', 'aywa'), ('ku', 'kU'), ('naq', 'naq')]]
Ruqurapunaq.	[['ruqu[VTr]+rI[Pct]+pu[Apl]+naq[Rpst]']]	[[('Ruqu', 'ruqu'), ('ra', 'rI'), ('pu', 'pu'), ('naq', 'naq')]]
Tsayran riqirqaa quwaata.	[['tsayran[ADV]'], ['riqi[VTr]+rqa[Pst]+ː[1]'], ['quwa[N]+ː[Poss.1Sg]+ta[Obj]']]	[[('Tsayran', 'tsayran')], [('riqi', 'riqi'), ('rqa', 'rqa'), ('a', 'ː')], [('quwa', 'quwa'), ('a', 'ː'), ('ta', 'ta')]]
Shumaqmi kakuyarqaa.	[['shumaq[ADJ]+mi[Asrt]'], ['ka[AUX]+kU[Refl/Mid]+yaA[Pl]+rqa[Pst]+ː[1]']]	[[('Shumaq', 'shumaq'), ('mi', 'mi')], [('ka', 'ka'), ('ku', 'kU'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')]]
Manam maqamarqatsu.	[['mana[ADV]+mi[Asrt]'], ['maqa[VTr]+maA[1.Obj]+rqa[Pst][3]+tsu[Neg]']]	[[('Mana', 'mana'), ('m', 'mi')], [('maqa', 'maqa'), ('ma', 'maA'), ('rqa', 'rqa'), ('tsu', 'tsu')]]
Maa, tsayman aywakunaq.	[['maa[ADV]'], ['tsay[PRON]+man[Dat]'], ['aywa[VTr]+kU[Refl/Mid]+naq[Rpst]']]	[[('Maa', 'maa')], [('tsay', 'tsay'), ('man', 'man')], [('aywa', 'aywa'), ('ku', 'kU'), ('naq', 'naq')]]
Nuqaqa aywarqaa kancha tikraqllam.	[['nuqa[PRON.Prs]+qa[Top]'], ['aywa[VTr]+rqa[Pst]+ː[1]'], ['kancha[N]'], ['tikra[VTr]+q[Agt]+lla[Lim]+mi[Asrt]']]	[[('Nuqa', 'nuqa'), ('qa', 'qa')], [('aywa', 'aywa'), ('rqa', 'rqa'), ('a', 'ː')], [('kancha', 'kancha')], [('tikra', 'tikra'), ('q', 'q'), ('lla', 'lla'), ('m', 'mi')]]
Warmi, ullqu wawa kedarqan.	[['warmi[N]'], ['ullqu[N]'], ['wawa[N]'], ['keda[V]+rqa[Pst]+n[3]']]	[[('Warmi', 'warmi')], [('ullqu', 'ullqu')], [('wawa', 'wawa')], [('keda', 'keda'), ('rqa', 'rqa'), ('n', 'n')]]
Tsaypita kima watallam byuda karqaa.	[['tsay[PRON]+pita[Abl]'], ['kima[NUM.Card]'], ['wata[N]+lla[Lim]+mi[Asrt]'], ['byuda[ADJ]'], ['ka[AUX]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('pita', 'pita')], [('kima', 'kima')], [('wata', 'wata'), ('lla', 'lla'), ('m', 'mi')], [('byuda', 'byuda')], [('ka', 'ka'), ('rqa', 'rqa'), ('a', 'ː')]]
I turiina wanukuykurqan.	[['i[CCONJ]'], ['turi[N]+ː[Poss.1Sg]+na[Acp]'], ['wanu[VInt]+kU[Refl/Mid]+yku[Intens]+rqa[Pst]+n[3]']]	[[('I', 'i')], [('turi', 'turi'), ('i', 'ː'), ('na', 'na')], [('wanu', 'wanu'), ('ku', 'kU'), ('yku', 'yku'), ('rqa', 'rqa'), ('n', 'n')]]
"Niptinna nuqana nirqaa, ""Nuqam."	[['ni[VTr]+pti[Cnv](N)+n[Poss.3]+na[Acp]'], ['nuqa[PRON.Prs]+na[Acp]'], ['ni[VTr]+rqa[Pst]+ː[1]'], ['nuqa[PRON.Prs]+mi[Asrt]']]	[[('Ni', 'ni'), ('pti', 'pti'), ('n', 'n'), ('na', 'na')], [('nuqa', 'nuqa'), ('na', 'na')], [('ni', 'ni'), ('rqa', 'rqa'), ('a', 'ː')], [('Nuqa', 'nuqa'), ('m', 'mi')]]
"Turiillam karqan."""	[['turi[N]+ː[Poss.1Sg]+lla[Lim]+mi[Asrt]'], ['ka[AUX]+rqa[Pst]+n[3]']]	[[('Turi', 'turi'), ('i', 'ː'), ('lla', 'lla'), ('m', 'mi')], [('ka', 'ka'), ('rqa', 'rqa'), ('n', 'n')]]
Niqlla kada bes.	[['ni[VTr]+q[Agt]+lla[Lim]'], ['kada[DET]'], ['bes[N]']]	[[('Ni', 'ni'), ('q', 'q'), ('lla', 'lla')], [('kada', 'kada')], [('bes', 'bes')]]
Tsaytanam aaniriyaa shumaq.	[['tsay[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['aani[VInt]+rI[Pct]+yaA[Pl]+ː[1]'], ['shumaq[ADJ]']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('aani', 'aani'), ('ri', 'rI'), ('ya', 'yaA'), ('a', 'ː')], [('shumaq', 'shumaq')]]
"Kutishaqraqchi."""	[['kuti[VInt]+shaq[Fut.1]+raq[Inacp]+chi[Conjc]']]	[[('Kuti', 'kuti'), ('shaq', 'shaq'), ('raq', 'raq'), ('chi', 'chi')]]
"Yamay kaykashqantanam, nin ""aywaa Warasta."""	[['yamay[ADV]'], ['ka[AUX]+YkaA[Prog]+shqa[Prf](N)+n[Poss.3]+ta[Obj]+na[Acp]+mi[Asrt]'], ['ni[VTr]+n[3]'], ['aywa[VTr]+ː[1]'], ['waras[PROPN]+ta[Obj]']]	[[('Yamay', 'yamay')], [('ka', 'ka'), ('yka', 'YkaA'), ('shqa', 'shqa'), ('n', 'n'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('ni', 'ni'), ('n', 'n')], [('aywa', 'aywa'), ('a', 'ː')], [('Waras', 'waras'), ('ta', 'ta')]]
Kimaqmi wanukuyashqa.	[['kimaq[NUM.Ptv]+mi[Asrt]'], ['wanu[VInt]+kU[Refl/Mid]+yaA[Pl]+shqa[Prf](N)']]	[[('Kimaq', 'kimaq'), ('mi', 'mi')], [('wanu', 'wanu'), ('ku', 'kU'), ('ya', 'yaA'), ('shqa', 'shqa')]]
Tsaypitam aywakurqaa Solta Raqata.	[['tsay[PRON]+pita[Abl]+mi[Asrt]'], ['aywa[VTr]+kU[Refl/Mid]+rqa[Pst]+ː[1]'], ['sol[N]+ta[Obj]'], ['raqa[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('pita', 'pita'), ('m', 'mi')], [('aywa', 'aywa'), ('ku', 'kU'), ('rqa', 'rqa'), ('a', 'ː')], [('Sol', 'sol'), ('ta', 'ta')], [('Raqa', 'raqa'), ('ta', 'ta')]]
Tsaychaw murupakur i animalkunata waatarqaa.	[['tsay[PRON]+chaw[Loc]'], ['muru[VTr]+paA[Exc]+kU[Refl/Mid]+r[Cnv](N)'], ['i[CCONJ]'], ['animal[N]+kuna[Pl]+ta[Obj]'], ['waata[VTr]+rqa[Pst]+ː[1]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw')], [('muru', 'muru'), ('pa', 'paA'), ('ku', 'kU'), ('r', 'r')], [('i', 'i')], [('animal', 'animal'), ('kuna', 'kuna'), ('ta', 'ta')], [('waata', 'waata'), ('rqa', 'rqa'), ('a', 'ː')]]
Pitaq ruran.”	[['pi[PRON]+taq[Ctrs](Pron.Interr)'], ['rura[VTr]+n[3]']]	[[('Pi', 'pi'), ('taq', 'taq')], [('rura', 'rura'), ('n', 'n')]]
Nuqa manam ashiitsu.	[['nuqa[PRON.Prs]'], ['mana[ADV]+mi[Asrt]'], ['ashi[VTr]+ː[1]+tsu[Neg]']]	[[('Nuqa', 'nuqa')], [('mana', 'mana'), ('m', 'mi')], [('ashi', 'ashi'), ('i', 'ː'), ('tsu', 'tsu')]]
Rantiyaamuu karuchawmi.	[['ranti[VTr]+yaA[Pl]+mu[Cis]+ː[1]'], ['karu[N]+chaw[Loc]+mi[Asrt]']]	[[('Ranti', 'ranti'), ('yaa', 'yaA'), ('mu', 'mu'), ('u', 'ː')], [('karu', 'karu'), ('chaw', 'chaw'), ('mi', 'mi')]]
Tsaymi pagamanki.	[['tsay[PRON]+mi[Asrt]'], ['paga[VTr]+maA[1.Obj]+nki[2]']]	[[('Tsay', 'tsay'), ('mi', 'mi')], [('paga', 'paga'), ('ma', 'maA'), ('nki', 'nki')]]
I despwesmi waapu uqtitsiyaamarqan.	[['i[CCONJ]'], ['despwes[ADV]+mi[Asrt]'], ['waapu[ADJ]'], ['uqti[VTr]+tsi[Caus]+yaA[Pl]+maA[1.Obj]+rqa[Pst]+n[3]']]	[[('I', 'i')], [('despwes', 'despwes'), ('mi', 'mi')], [('waapu', 'waapu')], [('uqti', 'uqti'), ('tsi', 'tsi'), ('yaa', 'yaA'), ('ma', 'maA'), ('rqa', 'rqa'), ('n', 'n')]]
Tsaychawmi pishtayarqan.	[['tsay[PRON]+chaw[Loc]+mi[Asrt]'], ['pishta[VTr]+yaA[Pl]+rqa[Pst]+n[3]']]	[[('Tsay', 'tsay'), ('chaw', 'chaw'), ('mi', 'mi')], [('pishta', 'pishta'), ('ya', 'yaA'), ('rqa', 'rqa'), ('n', 'n')]]
I ni imata tariyarqatsu.	[['i[CCONJ]'], ['ni[ADV]'], ['ima[PRON]+ta[Obj]'], ['tari[VTr]+yaA[Pl]+rqa[Pst][3]+tsu[Neg]']]	[[('I', 'i')], [('ni', 'ni')], [('ima', 'ima'), ('ta', 'ta')], [('tari', 'tari'), ('ya', 'yaA'), ('rqa', 'rqa'), ('tsu', 'tsu')]]
I tsaynam pampaykuyarqaa Waraschaw.	[['i[CCONJ]'], ['tsay[PRON]+na[Acp]+mi[Asrt]'], ['pampa[VTr]+yku[Intens]+yaA[Pl]+rqa[Pst]+ː[1]'], ['waras[PROPN]+chaw[Loc]']]	[[('I', 'i')], [('tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('pampa', 'pampa'), ('yku', 'yku'), ('ya', 'yaA'), ('rqa', 'rqa'), ('a', 'ː')], [('Waras', 'waras'), ('chaw', 'chaw')]]
Punta warmiiwan shumaq konfesakur kashqapis.	[['punta[N]'], ['warmi[N]+ː[Poss.1Sg]+wan[Com]'], ['shumaq[ADJ]'], ['konfesa[V]+kU[Refl/Mid]+r[Cnv](N)'], ['ka[AUX]+shqa[Prf](N)+pis[Coord]']]	[[('Punta', 'punta')], [('warmi', 'warmi'), ('i', 'ː'), ('wan', 'wan')], [('shumaq', 'shumaq')], [('konfesa', 'konfesa'), ('ku', 'kU'), ('r', 'r')], [('ka', 'ka'), ('shqa', 'shqa'), ('pis', 'pis')]]
Tsaynam maqakacharkunaq.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['maqa[VTr]+kachaA[Iter]+rku[Edu]+naq[Rpst]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('maqa', 'maqa'), ('kacha', 'kachaA'), ('rku', 'rku'), ('naq', 'naq')]]
Peru manam dehaatsu konfesakuyta.	[['peru[CCONJ]'], ['mana[ADV]+mi[Asrt]'], ['deha[VTr]+ː[1]+tsu[Neg]'], ['konfesa[V]+kU[Refl/Mid]+y[Inf]+ta[Obj]']]	[[('Peru', 'peru')], [('mana', 'mana'), ('m', 'mi')], [('deha', 'deha'), ('a', 'ː'), ('tsu', 'tsu')], [('konfesa', 'konfesa'), ('ku', 'kU'), ('y', 'y'), ('ta', 'ta')]]
aypalla kaptinqa, hakantinmi mikurintsik.	[['aypa[ADJ]+llaA[Lim]'], ['ka[AUX]+pti[Cnv](N)+n[Poss.3]+qa[Top]'], ['haka[N]+ntin[Tot]+mi[Asrt]'], ['miku[VTr]+rI[Pct]+ntsik[1Pl.Inc]']]	[[('aypa', 'aypa'), ('ll', 'llaA')], [('ka', 'ka'), ('pti', 'pti'), ('n', 'n'), ('qa', 'qa')], [('haka', 'haka'), ('ntin', 'ntin'), ('mi', 'mi')], [('miku', 'miku'), ('ri', 'rI'), ('ntsik', 'ntsik')]]
Tsaynam allantsik.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['alla[VTr]+ntsik[1Pl.Inc]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('alla', 'alla'), ('ntsik', 'ntsik')]]
I wakintanam tsakitsintsik.	[['i[CCONJ]'], ['wakin[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['tsaki[VInt]+tsi[Caus]+ntsik[1Pl.Inc]']]	[[('I', 'i')], [('wakin', 'wakin'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('tsaki', 'tsaki'), ('tsi', 'tsi'), ('ntsik', 'ntsik')]]
Kikinllanam puqukun.	[['kiki[PRON.Refl]+n[Poss.3]+lla[Lim]+na[Acp]+mi[Asrt]'], ['puqu[VInt]+kU[Refl/Mid]+n[3]']]	[[('Kiki', 'kiki'), ('n', 'n'), ('lla', 'lla'), ('na', 'na'), ('m', 'mi')], [('puqu', 'puqu'), ('ku', 'kU'), ('n', 'n')]]
I puqun huqta killatam.	[['i[CCONJ]'], ['puqu[VInt]+n[3]'], ['huqta[NUM.Card]'], ['killa[N]+ta[Obj]+mi[Asrt]']]	[[('I', 'i')], [('puqu', 'puqu'), ('n', 'n')], [('huqta', 'huqta')], [('killa', 'killa'), ('ta', 'ta'), ('m', 'mi')]]
I kusa matsushqaqa, qipamunran.	[['i[CCONJ]'], ['kusa[ADV]'], ['matsu[VTr]+shqa[Prf](N)+qa[Top]'], ['qipa[V]+mu[Cis]+n[3]+ran[Inacp]']]	[[('I', 'i')], [('kusa', 'kusa')], [('matsu', 'matsu'), ('shqa', 'shqa'), ('qa', 'qa')], [('qipa', 'qipa'), ('mu', 'mu'), ('n', 'n'), ('ran', 'ran')]]
I qanchis killachawqa tsakirinnam.	[['i[CCONJ]'], ['qanchis[NUM.Card]'], ['killa[N]+chaw[Loc]+qa[Top]'], ['tsaki[VInt]+rI[Pct]+n[3]+na[Acp]+mi[Asrt]']]	[[('I', 'i')], [('qanchis', 'qanchis')], [('killa', 'killa'), ('chaw', 'chaw'), ('qa', 'qa')], [('tsaki', 'tsaki'), ('ri', 'rI'), ('n', 'n'), ('na', 'na'), ('m', 'mi')]]
Tsaytanam yakuwan laqchintsik, i despwesmi shupiriptin uushawan chiwawan halutsintsik, asta shumaq tsakirir taqrakashqanyaq.	[['tsay[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['yaku[N]+wan[Com]'], ['laqchi[VTr]+ntsik[1Pl.Inc]'], ['i[CCONJ]'], ['despwes[ADV]+mi[Asrt]'], ['shupi[VInt]+rI[Pct]+pti[Cnv](N)+n[Poss.3]'], ['uusha[N]+wan[Com]'], ['chiwa[N]+wan[Com]'], ['halu[VTr]+tsi[Caus]+ntsik[1Pl.Inc]'], ['asta[ADP]'], ['shumaq[ADJ]'], ['tsaki[VInt]+rI[Pct]+r[Cnv](N)'], ['taqra[VTr]+kaA[Pass]+shqa[Prf](N)+n[Poss.3]+yaq[Ter]']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('yaku', 'yaku'), ('wan', 'wan')], [('laqchi', 'laqchi'), ('ntsik', 'ntsik')], [('i', 'i')], [('despwes', 'despwes'), ('mi', 'mi')], [('shupi', 'shupi'), ('ri', 'rI'), ('pti', 'pti'), ('n', 'n')], [('uusha', 'uusha'), ('wan', 'wan')], [('chiwa', 'chiwa'), ('wan', 'wan')], [('halu', 'halu'), ('tsi', 'tsi'), ('ntsik', 'ntsik')], [('asta', 'asta')], [('shumaq', 'shumaq')], [('tsaki', 'tsaki'), ('ri', 'rI'), ('r', 'r')], [('taqra', 'taqra'), ('ka', 'kaA'), ('shqa', 'shqa'), ('n', 'n'), ('yaq', 'yaq')]]
I tsaymi mas quchqu kaqpita tantata rurantsik.	[['i[CCONJ]'], ['tsay[PRON]+mi[Asrt]'], ['mas[ADV]'], ['quchqu[ADJ]'], ['ka[AUX]+q[Agt]+pita[Abl]'], ['tanta[N]+ta[Obj]'], ['rura[VTr]+ntsik[1Pl.Inc]']]	[[('I', 'i')], [('tsay', 'tsay'), ('mi', 'mi')], [('mas', 'mas')], [('quchqu', 'quchqu')], [('ka', 'ka'), ('q', 'q'), ('pita', 'pita')], [('tanta', 'tanta'), ('ta', 'ta')], [('rura', 'rura'), ('ntsik', 'ntsik')]]
I saqtu kaqpitanam simitata rurantsik.	[['i[CCONJ]'], ['saqtu[ADJ]'], ['ka[AUX]+q[Agt]+pita[Abl]+na[Acp]+mi[Asrt]'], ['simita[N]+ta[Obj]'], ['rura[VTr]+ntsik[1Pl.Inc]']]	[[('I', 'i')], [('saqtu', 'saqtu')], [('ka', 'ka'), ('q', 'q'), ('pita', 'pita'), ('na', 'na'), ('m', 'mi')], [('simita', 'simita'), ('ta', 'ta')], [('rura', 'rura'), ('ntsik', 'ntsik')]]
I tsaymanmi hitantsik quntsun kusa puqunanpaq.	[['i[CCONJ]'], ['tsay[PRON]+man[Dat]+mi[Asrt]'], ['hita[VTr]+ntsik[1Pl.Inc]'], ['quntsu[N]+n[Poss.3]'], ['kusa[ADV]'], ['puqu[VInt]+na[Pot](N)+n[Poss.3]+paq[Ben]']]	[[('I', 'i')], [('tsay', 'tsay'), ('man', 'man'), ('mi', 'mi')], [('hita', 'hita'), ('ntsik', 'ntsik')], [('quntsu', 'quntsu'), ('n', 'n')], [('kusa', 'kusa')], [('puqu', 'puqu'), ('na', 'na'), ('n', 'n'), ('paq', 'paq')]]
I kusa puquriptinnam, taqllantsik tantatana.	[['i[CCONJ]'], ['kusa[ADV]'], ['puqu[VInt]+rI[Pct]+pti[Cnv](N)+n[Poss.3]+na[Acp]+mi[Asrt]'], ['taqlla[VTr]+ntsik[1Pl.Inc]'], ['tanta[N]+ta[Obj]+na[Acp]']]	[[('I', 'i')], [('kusa', 'kusa')], [('puqu', 'puqu'), ('ri', 'rI'), ('pti', 'pti'), ('n', 'n'), ('na', 'na'), ('m', 'mi')], [('taqlla', 'taqlla'), ('ntsik', 'ntsik')], [('tanta', 'tanta'), ('ta', 'ta'), ('na', 'na')]]
I tsaytanam apantsik kusa waykashqa hornuman.	[['i[CCONJ]'], ['tsay[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['apa[VTr]+ntsik[1Pl.Inc]'], ['kusa[ADV]'], ['wayka[VTr]+shqa[Prf](N)'], ['hornu[N]+man[Dat]']]	[[('I', 'i')], [('tsay', 'tsay'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('apa', 'apa'), ('ntsik', 'ntsik')], [('kusa', 'kusa')], [('wayka', 'wayka'), ('shqa', 'shqa')], [('hornu', 'hornu'), ('man', 'man')]]
Tsaytanam tsakitsintsik shumaq mashtaykur.	[['tsay[PRON]+ta[Obj]+na[Acp]+mi[Asrt]'], ['tsaki[VInt]+tsi[Caus]+ntsik[1Pl.Inc]'], ['shumaq[ADJ]'], ['mashta[VTr]+yku[Intens]+r[Cnv](N)']]	[[('Tsay', 'tsay'), ('ta', 'ta'), ('na', 'na'), ('m', 'mi')], [('tsaki', 'tsaki'), ('tsi', 'tsi'), ('ntsik', 'ntsik')], [('shumaq', 'shumaq')], [('mashta', 'mashta'), ('yku', 'yku'), ('r', 'r')]]
Yanata munarninqa, fasilmi.	[['yana[ADJ]+ta[Obj](Adv)'], ['muna[VTr]+r[Cnv](N)+n[Poss.3]+qa[Top]'], ['fasil[ADJ]+mi[Asrt]']]	[[('Yana', 'yana'), ('ta', 'ta')], [('muna', 'muna'), ('r', 'r'), ('ni', 0), ('n', 'n'), ('qa', 'qa')], [('fasil', 'fasil'), ('mi', 'mi')]]
Tsayran tsarin.	[['tsayran[ADV]'], ['tsari[VTr]+n[3]']]	[[('Tsayran', 'tsayran')], [('tsari', 'tsari'), ('n', 'n')]]
Tsayran shumaq millwan yuriramun.	[['tsayran[ADV]'], ['shumaq[ADJ]'], ['millwa[N]+n[Poss.3]'], ['yuri[VInt]+rI[Pct]+mu[Cis]+n[3]']]	[[('Tsayran', 'tsayran')], [('shumaq', 'shumaq')], [('millwa', 'millwa'), ('n', 'n')], [('yuri', 'yuri'), ('ra', 'rI'), ('mu', 'mu'), ('n', 'n')]]
I medya trigutam masakuyan.	[['i[CCONJ]'], ['medya[NUM.Card]'], ['trigu[N]+ta[Obj]+mi[Asrt]'], ['masa[VTr]+kU[Refl/Mid]+yaA[Pl]+n[3]']]	[[('I', 'i')], [('medya', 'medya')], [('trigu', 'trigu'), ('ta', 'ta'), ('m', 'mi')], [('masa', 'masa'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n')]]
Tsaynam pipis riqirin piyan qilli kashqanta.	[['tsay[PRON]+na[Acp]+mi[Asrt]'], ['pi[PRON]+pis(Pron.Indef)'], ['riqi[VTr]+rI[Pct]+n[3]'], ['piya[N]+n[Poss.3]'], ['qilli[N]'], ['ka[AUX]+shqa[Prf](N)+n[Poss.3]+ta[Obj]']]	[[('Tsay', 'tsay'), ('na', 'na'), ('m', 'mi')], [('pi', 'pi')], [('riqi', 'riqi'), ('ri', 'rI'), ('n', 'n')], [('piya', 'piya'), ('n', 'n')], [('qilli', 'qilli')], [('ka', 'ka'), ('shqa', 'shqa'), ('n', 'n'), ('ta', 'ta')]]
Tsayllanam shura i trigu qilliqa entregarin mayordomuta.	[['tsay[PRON]+lla[Lim]+na[Acp]+mi[Asrt]'], ['shura[N]'], ['i[CCONJ]'], ['trigu[N]'], ['qilli[N]+qa[Top]'], ['entrega[V]+rI[Pct]+n[3]'], ['mayordomu[N]+ta[Obj]']]	[[('Tsay', 'tsay'), ('lla', 'lla'), ('na', 'na'), ('m', 'mi')], [('shura', 'shura')], [('i', 'i')], [('trigu', 'trigu')], [('qilli', 'qilli'), ('qa', 'qa')], [('entrega', 'entrega'), ('ri', 'rI'), ('n', 'n')], [('mayordomu', 'mayordomu'), ('ta', 'ta')]]
I tsayllachawmi serniratsimun arinata tantapaq i simitapaq.	[['i[CCONJ]'], ['tsay[PRON]+lla[Lim]+chaw[Loc]+mi[Asrt]'], ['serni[VTr]+rI[Pct]+tsi[Caus]+mu[Cis]+n[3]'], ['arina[N]+ta[Obj]'], ['tanta[N]+paq[Ben]'], ['i[CCONJ]'], ['simita[N]+paq[Ben]']]	[[('I', 'i')], [('tsay', 'tsay'), ('lla', 'lla'), ('chaw', 'chaw'), ('mi', 'mi')], [('serni', 'serni'), ('ra', 'rI'), ('tsi', 'tsi'), ('mu', 'mu'), ('n', 'n')], [('arina', 'arina'), ('ta', 'ta')], [('tanta', 'tanta'), ('paq', 'paq')], [('i', 'i')], [('simita', 'simita'), ('paq', 'paq')]]
